Elevation,HR,Latitude,Longitude,Minutes,Tempature,Timestamp,Distance,Time_Dif,TimeDif,cumDistance
30.8,,39.454922,-0.359263,0.0,23.0,00:00:00,0.0,0,,0.0
30.8,,39.454909,-0.359258,0.0166666666666666,23.0,00:00:01,0.0015079295648857498,0,0.0166666666666666,0.0015079295648857498
31.2,,39.454915,-0.359331,1.95,23.0,00:01:57,0.0063029247731872665,0,1.9333333333333333,0.0078108543380730165
31.2,,39.454915,-0.359333,1.9666666666666668,23.0,00:01:58,0.00017171273494945435,0,0.01666666666666683,0.007982567073022471
31.4,,39.454916,-0.359333,1.9833333333333332,23.0,00:01:59,0.00011119492637690079,0,0.016666666666666385,0.008093761999399372
31.2,,39.456435,-0.355619,14.083333333333334,21.0,00:14:05,0.36083948786587094,0,12.100000000000001,0.3689332498652703
32.6,,39.456464,-0.355561,14.116666666666667,21.0,00:14:07,0.005932486784823675,0,0.033333333333333215,0.374865736650094
32.8,,39.456526,-0.355469,14.166666666666666,21.0,00:14:10,0.010484102224047349,0,0.049999999999998934,0.3853498388741413
33.0,,39.456567,-0.355377,14.216666666666669,21.0,00:14:13,0.009119884917052158,0,0.05000000000000249,0.3944697237911935
33.6,,39.456651,-0.355208,14.3,21.0,00:14:18,0.017255853764313937,0,0.08333333333333215,0.4117255775555074
33.8,,39.456671,-0.355179,14.316666666666666,21.0,00:14:19,0.003338366418128662,0,0.01666666666666572,0.4150639439736361
34.2,,39.456814,-0.355029,14.416666666666666,21.0,00:14:25,0.020461762114323826,0,0.09999999999999964,0.43552570608795993
34.4,,39.456958,-0.354863,14.533333333333331,21.0,00:14:32,0.021435924169530787,0,0.11666666666666536,0.4569616302574907
34.8,,39.457024,-0.354765,14.6,21.0,00:14:36,0.011164624348883821,0,0.0666666666666682,0.4681262546063745
35.2,,39.457084,-0.354687,14.65,21.0,00:14:39,0.009452822426031926,0,0.05000000000000071,0.47757907703240643
35.4,,39.457155,-0.354618,14.7,21.0,00:14:42,0.009870213136894583,0,0.049999999999998934,0.487449290169301
35.4,,39.457315,-0.354479,14.816666666666666,21.0,00:14:49,0.021422840161172317,0,0.11666666666666714,0.5088721303304733
35.4,,39.457395,-0.354377,14.9,21.0,00:14:54,0.012482683564384705,0,0.08333333333333393,0.521354813894858
34.6,,39.457578,-0.354237,15.033333333333331,21.0,00:15:02,0.023633356760757472,0,0.13333333333333108,0.5449881706556156
34.4,,39.457648,-0.354197,15.066666666666666,21.0,00:15:04,0.008507544802147887,0,0.03333333333333499,0.5534957154577634
34.4,,39.457684,-0.354182,15.083333333333334,21.0,00:15:05,0.0042050639665688885,0,0.016666666666667496,0.5577007794243323
34.6,,39.457831,-0.3541,15.166666666666666,21.0,00:15:10,0.017797221465259503,0,0.08333333333333215,0.5754980008895918
34.6,,39.457876,-0.354079,15.2,21.0,00:15:12,0.005318665910805603,0,0.033333333333333215,0.5808166668003975
34.8,,39.457921,-0.35406,15.233333333333333,21.0,00:15:14,0.005262941016824354,0,0.033333333333333215,0.5860796078172218
33.6,,39.458042,-0.354,15.316666666666666,21.0,00:15:19,0.01440695272999257,0,0.08333333333333393,0.6004865605472144
33.6,,39.45823,-0.353935,15.416666666666666,21.0,00:15:25,0.021636662418407643,0,0.09999999999999964,0.6221232229656221
