Elevation,HR,Latitude,Longitude,Minutes,Tempature,Timestamp,Distance,Time_Dif,TimeDif,cumDistance
8.7,,39.456382,-0.356295,0.0,,00:00:00,0.0,0,,0.0
8.7,,39.456392,-0.35609,0.1666666666666666,,00:00:10,0.017635273713982064,0,0.1666666666666666,0.017635273713982064
8.7,,39.456422,-0.356061,0.1833333333333333,,00:00:11,0.0041625582806013445,0,0.01666666666666669,0.02179783199458341
8.7,,39.456432,-0.35602,0.2,,00:00:12,0.0036914868064677475,0,0.01666666666666672,0.025489318801051156
8.6,,39.456454,-0.355964,0.2333333333333333,,00:00:14,0.00539441920612734,0,0.0333333333333333,0.030883738007178495
8.6,,39.456472,-0.355932,0.25,,00:00:15,0.003399107048130189,0,0.01666666666666669,0.03428284505530868
8.5,,39.456491,-0.355899,0.2666666666666666,,00:00:16,0.0035341927241728673,0,0.016666666666666607,0.03781703777948155
8.4,,39.456501,-0.355864,0.2833333333333333,,00:00:17,0.0032040416557432305,0,0.01666666666666672,0.041021079435224775
8.3,,39.456517,-0.355826,0.3,,00:00:18,0.0037160404233873815,0,0.016666666666666663,0.04473711985861216
8.1,,39.456534,-0.355786,0.3333333333333333,,00:00:20,0.003920056853406084,0,0.033333333333333326,0.048657176712018246
7.9,,39.456553,-0.355739,0.3666666666666666,,00:00:22,0.004554776767554586,0,0.03333333333333327,0.05321195347957283
7.7,,39.456571,-0.35569,0.4,,00:00:24,0.004658726100978647,0,0.03333333333333344,0.057870679580551476
7.6,,39.456591,-0.355653,0.4333333333333333,,00:00:26,0.003877702034931589,0,0.03333333333333327,0.061748381615483065
7.5,,39.456615,-0.355616,0.4666666666666667,,00:00:28,0.004148817368014176,0,0.03333333333333338,0.06589719898349725
7.5,,39.456633,-0.355589,0.4833333333333333,,00:00:29,0.0030625907988965713,0,0.016666666666666607,0.06895978978239382
7.4,,39.456647,-0.355545,0.5166666666666667,,00:00:31,0.004085775976542774,0,0.03333333333333344,0.0730455657589366
7.4,,39.456669,-0.355503,0.55,,00:00:33,0.004357370409406199,0,0.033333333333333326,0.0774029361683428
7.3,,39.456694,-0.35545,0.5833333333333334,,00:00:35,0.005332229382209331,0,0.033333333333333326,0.08273516555055213
7.3,,39.45671,-0.355419,0.6,,00:00:36,0.0032013644971030986,0,0.016666666666666607,0.08593653004765522
7.2,,39.456745,-0.355375,0.6333333333333333,,00:00:38,0.005423689353639102,0,0.033333333333333326,0.09136021940129432
7.2,,39.456766,-0.355351,0.65,,00:00:39,0.003114211759621127,0,0.01666666666666672,0.09447443116091545
7.4,,39.456789,-0.355322,0.6666666666666666,,00:00:40,0.0035692668444288287,0,0.016666666666666607,0.09804369800534428
7.6,,39.456807,-0.355294,0.6833333333333333,,00:00:41,0.00312807224633779,0,0.01666666666666672,0.10117177025168207
7.7,,39.456822,-0.35526,0.7,,00:00:42,0.003361955716025503,0,0.016666666666666607,0.10453372596770757
8.0,,39.456863,-0.355216,0.7333333333333333,,00:00:44,0.005920682831787885,0,0.033333333333333326,0.11045440879949546
8.2,,39.456894,-0.355153,0.7666666666666667,,00:00:46,0.006413829258436722,0,0.03333333333333344,0.11686823805793219
8.3,,39.45693,-0.355093,0.8,,00:00:48,0.0065237537151614945,0,0.033333333333333326,0.12339199177309368
8.4,,39.456954,-0.355071,0.8166666666666667,,00:00:49,0.003269457547290877,0,0.016666666666666607,0.12666144932038456
8.4,,39.456975,-0.355042,0.8333333333333334,,00:00:50,0.00341344006354234,0,0.01666666666666672,0.1300748893839269
8.4,,39.456995,-0.355014,0.85,,00:00:51,0.00327482711371529,0,0.016666666666666607,0.13334971649764218
8.4,,39.457016,-0.354988,0.8666666666666667,,00:00:52,0.0032303825937302012,0,0.01666666666666672,0.1365800990913724
8.4,,39.457031,-0.354947,0.8833333333333333,,00:00:53,0.003895176692050341,0,0.016666666666666607,0.14047527578342273
8.4,,39.457049,-0.354916,0.9,,00:00:54,0.0033300809375347387,0,0.01666666666666672,0.14380535672095746
8.5,,39.457088,-0.354865,0.9333333333333332,,00:00:56,0.006162606950674935,0,0.033333333333333215,0.1499679636716324
8.5,,39.457112,-0.354848,0.95,,00:00:57,0.0030417133489133567,0,0.01666666666666672,0.15300967702054574
8.5,,39.457132,-0.35482,0.9666666666666668,,00:00:58,0.0032748236408678237,0,0.01666666666666683,0.15628450066141356
8.5,,39.457169,-0.354783,1.0,,00:01:00,0.005197828971073086,0,0.033333333333333215,0.16148232963248665
8.5,,39.457206,-0.354736,1.0333333333333334,,00:01:02,0.00576271779116826,0,0.03333333333333344,0.16724504742365492
