Elevation,HR,Latitude,Longitude,Minutes,Tempature,Timestamp,Distance,Time_Dif,TimeDif,cumDistance
7.9,129,39.456625,-0.355837,0.0,,00:00:00,0.0,0,,0.0
7.7,129,39.456643,-0.355787,0.0166666666666666,,00:00:01,0.004736392773641738,0,0.0166666666666666,0.004736392773641738
7.6,129,39.456667,-0.355751,0.05,,00:00:03,0.004083453357214278,0,0.0333333333333334,0.008819846130856016
7.5,129,39.456667,-0.355674,0.1,,00:00:06,0.006610773919462896,0,0.05,0.015430620050318911
7.4,129,39.456705,-0.355597,0.15,,00:00:09,0.007845787026623797,0,0.04999999999999999,0.023276407076942708
7.4,129,39.456731,-0.35556,0.1833333333333333,,00:00:11,0.004295239619060808,0,0.0333333333333333,0.027571646696003517
7.3,131,39.456769,-0.355494,0.2333333333333333,,00:00:14,0.007068367928203827,0,0.05000000000000002,0.03464001462420734
7.2,131,39.45679,-0.355445,0.2666666666666666,,00:00:16,0.004811469917083373,0,0.0333333333333333,0.039451484541290716
7.4,133,39.456833,-0.355364,0.3166666666666666,,00:00:19,0.008439323463708775,0,0.04999999999999999,0.047890808004999494
7.7,133,39.456861,-0.355307,0.35,,00:00:21,0.005800146226014171,0,0.03333333333333338,0.053690954231013666
7.9,133,39.456871,-0.355254,0.4,,00:00:24,0.004684153795526994,0,0.050000000000000044,0.05837510802654066
8.1,133,39.456894,-0.355186,0.45,,00:00:27,0.006373677015547935,0,0.04999999999999999,0.0647487850420886
8.2,133,39.456913,-0.355143,0.4833333333333333,,00:00:29,0.004253504542161173,0,0.03333333333333327,0.06900228958424977
8.4,133,39.456952,-0.355085,0.5333333333333333,,00:00:32,0.006603164948296236,0,0.050000000000000044,0.07560545453254601
8.4,133,39.456979,-0.35503,0.5666666666666667,,00:00:34,0.005595578618859451,0,0.033333333333333326,0.08120103315140546
8.4,133,39.457037,-0.354963,0.6166666666666667,,00:00:37,0.008641839602665787,0,0.050000000000000044,0.08984287275407125
8.5,133,39.457081,-0.354921,0.65,,00:00:39,0.006077788059343298,0,0.033333333333333326,0.09592066081341455
8.5,133,39.457135,-0.35486,0.7,,00:00:42,0.00796751348286202,0,0.04999999999999993,0.10388817429627657
8.5,136,39.457201,-0.354809,0.75,,00:00:45,0.008545788045152396,0,0.050000000000000044,0.11243396234142897
8.5,136,39.457239,-0.354771,0.7833333333333333,,00:00:47,0.005338308844896402,0,0.033333333333333326,0.11777227118632537
8.5,136,39.457292,-0.354711,0.8333333333333334,,00:00:50,0.00782727900750259,0,0.050000000000000044,0.12559955019382796
8.5,140,39.457333,-0.354686,0.8666666666666667,,00:00:52,0.005038964482641071,0,0.033333333333333326,0.13063851467646903
8.5,140,39.457386,-0.354633,0.9166666666666666,,00:00:55,0.007445530447273531,0,0.04999999999999993,0.13808404512374256
8.5,140,39.457439,-0.354586,0.9666666666666668,,00:00:58,0.007142367951103841,0,0.050000000000000155,0.1452264130748464
8.5,142,39.457484,-0.354555,1.0,,00:01:00,0.0056675433384675115,0,0.033333333333333215,0.1508939564133139
8.5,142,39.45756,-0.35452,1.05,,00:01:03,0.00896913875710337,0,0.050000000000000044,0.15986309517041727
8.5,142,39.457599,-0.354493,1.0833333333333333,,00:01:05,0.004917254926547195,0,0.033333333333333215,0.16478035009696446
8.5,142,39.457669,-0.354465,1.1333333333333333,,00:01:08,0.008146397213918318,0,0.050000000000000044,0.17292674731088278
8.5,142,39.457709,-0.354451,1.1666666666666667,,00:01:10,0.004607337788909309,0,0.03333333333333344,0.1775340850997921
8.5,142,39.457766,-0.354416,1.2166666666666668,,00:01:13,0.007014326656569669,0,0.050000000000000044,0.18454841175636177
8.5,142,39.457828,-0.354354,1.2666666666666666,,00:01:16,0.008709845360939902,0,0.04999999999999982,0.19325825711730168
8.5,142,39.457883,-0.354325,1.3,,00:01:18,0.006603089871230229,0,0.03333333333333344,0.19986134698853192
8.5,142,39.457948,-0.354287,1.35,,00:01:21,0.007929847382554612,0,0.050000000000000044,0.20779119437108654
