Elevation,HR,Latitude,Longitude,Minutes,Tempature,Timestamp,Distance,Time_Dif,TimeDif,cumDistance
7.6,97,39.456623,-0.355703,0.0,,00:00:00,0.0,0,,0.0
7.5,102,39.456634,-0.355677,0.0166666666666666,,00:00:01,0.002545357720238635,0,0.0166666666666666,0.002545357720238635
7.5,103,39.456647,-0.35565,0.0333333333333333,,00:00:02,0.002731847642414494,0,0.016666666666666698,0.005277205362653129
7.5,105,39.456664,-0.355626,0.05,,00:00:03,0.0027962388494093982,0,0.016666666666666705,0.008073444212062526
7.4,107,39.456678,-0.3556,0.0666666666666666,,00:00:04,0.0027214266875288987,0,0.016666666666666594,0.010794870899591425
7.4,111,39.456691,-0.355576,0.0833333333333333,,00:00:05,0.0025169884308127153,0,0.016666666666666705,0.01331185933040414
7.4,112,39.45671,-0.355556,0.1,,00:00:06,0.0027224789468366767,0,0.016666666666666705,0.016034338277240816
7.4,114,39.456725,-0.355529,0.1166666666666666,,00:00:07,0.0028557627891944975,0,0.016666666666666594,0.018890101066435315
7.3,116,39.456738,-0.355503,0.1333333333333333,,00:00:08,0.002659383038122901,0,0.016666666666666705,0.021549484104558217
7.3,115,39.45675,-0.355475,0.15,,00:00:09,0.0027494124530604634,0,0.01666666666666669,0.02429889655761868
7.3,117,39.456765,-0.355449,0.1666666666666666,,00:00:10,0.0027865239768199834,0,0.016666666666666607,0.027085420534438666
7.2,116,39.456784,-0.35543,0.1833333333333333,,00:00:11,0.002669160802679399,0,0.01666666666666669,0.029754581337118065
7.2,118,39.4568,-0.355408,0.2,,00:00:12,0.00259476169943226,0,0.01666666666666672,0.03234934303655033
7.2,119,39.456814,-0.355384,0.2166666666666666,,00:00:13,0.0025824508192509284,0,0.01666666666666658,0.03493179385580126
7.4,121,39.456829,-0.355359,0.2333333333333333,,00:00:14,0.002718232917613698,0,0.01666666666666672,0.03765002677341496
7.6,125,39.456845,-0.355335,0.25,,00:00:15,0.0027222981606425294,0,0.01666666666666669,0.04037232493405749
7.7,128,39.456859,-0.35531,0.2666666666666666,,00:00:16,0.0026514564150718276,0,0.016666666666666607,0.04302378134912932
7.8,131,39.456876,-0.355284,0.2833333333333333,,00:00:17,0.002925066849855839,0,0.01666666666666672,0.04594884819898516
7.9,131,39.456892,-0.35526,0.3,,00:00:18,0.0027222971076604095,0,0.016666666666666663,0.04867114530664557
8.0,133,39.456908,-0.355236,0.3166666666666666,,00:00:19,0.0027222967492014707,0,0.016666666666666607,0.05139344205584704
8.1,134,39.456923,-0.355211,0.3333333333333333,,00:00:20,0.0027182306295087545,0,0.01666666666666672,0.05411167268535579
8.2,132,39.45694,-0.355189,0.35,,00:00:21,0.0026722268366743394,0,0.016666666666666663,0.05678389952203013
8.3,130,39.456956,-0.355169,0.3666666666666666,,00:00:22,0.002472573137209171,0,0.016666666666666607,0.059256472659239307
8.3,131,39.456973,-0.355148,0.3833333333333333,,00:00:23,0.0026122490240261843,0,0.01666666666666672,0.06186872168326549
8.4,128,39.456989,-0.355127,0.4,,00:00:24,0.0025329471253131013,0,0.01666666666666672,0.06440166880857859
8.4,128,39.457004,-0.355103,0.4166666666666667,,00:00:25,0.002650960987098565,0,0.016666666666666663,0.06705262979567715
8.4,127,39.457022,-0.35508,0.4333333333333333,,00:00:26,0.002811623737531493,0,0.016666666666666607,0.06986425353320865
8.4,130,39.457035,-0.355053,0.45,,00:00:27,0.002731836679155066,0,0.01666666666666672,0.07259609021236371
8.4,128,39.45705,-0.355027,0.4666666666666667,,00:00:28,0.002786516656329198,0,0.016666666666666663,0.07538260686869291
8.4,130,39.457065,-0.355006,0.4833333333333333,,00:00:29,0.002456118956440131,0,0.016666666666666607,0.07783872582513304
8.4,131,39.457082,-0.354985,0.5,,00:00:30,0.002612247076096373,0,0.01666666666666672,0.08045097290122942
8.4,131,39.4571,-0.354963,0.5166666666666667,,00:00:31,0.0027520048736165105,0,0.01666666666666672,0.08320297777484593
