Latitude,Longitude,Seconds,Lat,Lon,Dist2,Pace,Distance,TimeDif,cumDistance
39.45745,-0.35457,0,39.457526,-0.354709,0.014622822231340588,0.0,0.0,0.0,0.0
39.45787,-0.35427,17,39.457926,-0.354461,0.017540365135913304,5.31251284134816,0.05333320441658107,17.0,0.002805573306458
39.45872000053986,-0.3539200042676615,51,39.458752,-0.354094,0.015355752715731124,5.713682868528162,0.09917712965624208,34.0,0.0056689875185687005
39.45957000000001,-0.35357,86,39.459586,-0.35379,0.018970744733074734,5.881732576696143,0.09917712608093454,35.0,0.0086975782740906
39.45966000000001,-0.35347,89,39.459664,-0.353782,0.026789052611166465,3.792080065144655,0.013185375609439479,3.0,0.0116006166441392
39.45967,-0.35328,89,39.459664,-0.353782,0.04310211815995204,0.0,0.016349453181322995,0.0,0.014602075149040099
39.45971,-0.35314,90,39.459689,-0.353782,0.05516544270158486,1.3004933384854052,0.012815649395080472,1.0,0.0175051130808562
39.45978,-0.353,91,39.459715,-0.353783,0.06760831638712679,1.163928798390803,0.014319318062848233,1.0,0.0204497458429765
39.45983,-0.35292,92,39.45974,-0.353786,0.07501693151198287,1.886154454802297,0.008836321237760793,1.0,0.0234128956631387
39.45996,-0.35281,96,39.459842,-0.353804,0.08633795705572922,3.8610087119769023,0.017266644972819083,4.0,0.02623873751762
39.46011,-0.35275,133,39.46065,-0.353495,0.08772716521908619,35.325878978679775,0.017456513029409503,37.0,0.0291021501661549
39.460240000000006,-0.35274,136,39.460705,-0.353428,0.07849894478905552,3.4528452785530646,0.014480811031577065,3.0,0.031756525664208196
39.460330000000006,-0.35277,137,39.460725,-0.353408,0.07020760512239094,1.6128555871982522,0.010333638547031303,1.0,0.034546932496448995
39.46043,-0.35282,138,39.460746,-0.353387,0.06003383575432956,1.398298306468387,0.01191924969769923,1.0,0.0375100813926249
39.46057,-0.35294,139,39.460768,-0.353368,0.042834733335056795,0.8928238570340379,0.018667362588219088,1.0,0.0403359224018776
39.46066,-0.3531,140,39.46079,-0.353351,0.02594763227504291,0.9806879205027753,0.016994873005188097,1.0,0.0433645112386757
39.461180000000006,-0.35291,160,39.461261,-0.353149,0.022407652832767695,5.548340868131221,0.060078019944294785,20.0,0.0463930999041572
39.46167499992725,-0.3527050015626284,180,39.461761,-0.35297,0.02467772239256916,5.768358352787104,0.05778651618831488,20.0,0.0493577369576982
39.46217,-0.3525,206,39.462274,-0.35246,0.012063333906293841,7.498858202055469,0.0577865751901476,26.0,0.052136022089487796
39.462140000000005,-0.3522,215,39.462192,-0.352164,0.006556243900978828,5.776034800496619,0.025969372619968133,9.0,0.05491430714718509
39.46187168612538,-0.351246648289829,243,39.461922,-0.351243,0.005603407393423604,5.357120653003719,0.08711147216835752,28.0,0.057758398816874494
39.4616033644671,-0.3502933039302757,275,39.461635,-0.350268,0.004134386477621143,6.12242360350651,0.08711147216730905,32.0,0.060729929895706
39.46133503502527,-0.3493399669214263,306,39.461319,-0.349342,0.0017915356650167282,5.931097865817306,0.08711147216847853,31.0,0.06374577806253069
39.46106669780008,-0.3483866372633672,336,39.461045,-0.348401,0.0027095013435804688,5.73977212829045,0.08711147216726206,30.0,0.06691988528781379
39.46079835279159,-0.3474333149561849,367,39.460774,-0.347432,0.002710258900015209,5.931097865833698,0.08711147216823778,31.0,0.07017341693622178
39.460530000000006,-0.34648,397,39.460546,-0.346461,0.002413685757893409,5.739772128469781,0.08711147216454038,30.0,0.07327243491379529
39.46027835814892,-0.3454033138552726,431,39.460304,-0.345386,0.0032154231313211404,5.867603159573743,0.09657549279590896,34.0,0.07644654174997138
39.46002670637006,-0.3443266354958803,466,39.460044,-0.344334,0.0020242335594468637,6.040179723083704,0.0965754927960195,35.0,0.07951568574657508
39.4597750446636,-0.3432499649220039,501,39.459782,-0.343244,0.0009275675687865506,6.040179723097581,0.09657549279579764,35.0,0.08258482961467448
39.4595233730297,-0.3421733021338248,534,39.459511,-0.342167,0.0014783783558906555,5.695026596062829,0.09657549279580789,33.0,0.08552073479983698
39.45927169146852,-0.3410966471315241,567,39.459246,-0.341101,0.0028810993525314457,5.695026596082949,0.0965754927954667,33.0,0.08856213554663017
39.45902,-0.34002,600,39.45905,-0.340014,0.003375383903227921,5.69502704416651,0.0965754851969267,33.0,0.09149804050989888
39.459030000000006,-0.34002,600,39.45905,-0.340014,0.0022827747593125295,0.0,0.0011119492665983002,0.0,0.09430141409648207
39.45893000773072,-0.3390699972871661,628,39.458961,-0.33908,0.0035515664436155748,5.669388031692139,0.0823134109110152,28.0,0.09710478759241467
39.45883000773246,-0.3381199973038435,657,39.458857,-0.338108,0.0031732150938221207,5.8718661756665265,0.0823134109112201,29.0,0.09993563284061757
39.45873,-0.33717,686,39.458728,-0.337154,0.001391512605499369,5.8718658652200535,0.0823134152631431,29.0,0.10266190530829908
39.45879667429093,-0.3362266684250657,714,39.458812,-0.336223,0.0017329985901780704,5.7382798759450475,0.08132518398465367,28.0,0.10544018903169658
39.45886334096105,-0.3352833350430665,742,39.458856,-0.335299,0.0015731998664324758,5.7382798759325695,0.08132518398483052,28.0,0.10816646127916388
39.45893,-0.33434,769,39.458949,-0.334363,0.0028917973221536672,5.533342164169763,0.0813251714151892,27.0,0.11092364877064438
39.45915000205545,-0.3336400023483536,792,39.459158,-0.333635,0.0009875945283729563,5.907977334420456,0.06488402233705193,23.0,0.11357802028852068
39.45937,-0.33294,814,39.459401,-0.332953,0.003623216241289846,5.651106560222607,0.0648840475328469,22.0,0.11636842267592289
39.45945,-0.33288,817,39.45946,-0.332891,0.00145885025096157,4.864123809307073,0.010279343610524346,3.0,0.11922905257629829
39.459520000000005,-0.33288,820,39.45953,-0.332866,0.0016373813622913365,6.423725755680142,0.0077836448661881,3.0,0.12198623956031988
39.45975000000001,-0.33295,829,39.45975,-0.332906,0.0037774177896876568,5.7096302555814615,0.026271403450926996,9.0,0.12484686920951839
39.459880000000005,-0.33296,834,39.459872,-0.332921,0.00346431658134303,5.754742026588871,0.014480811294112734,5.0,0.12770749873211368
39.460060000000006,-0.33293,841,39.460031,-0.332864,0.006519440555939391,5.781269532846604,0.020180111998553,7.0,0.13040523377558538
39.460080000000005,-0.33284,843,39.460077,-0.332827,0.0011648374922417378,4.145842693021499,0.008040182853401977,2.0,0.13299779618875188
39.46018,-0.33274,848,39.46019,-0.332742,0.0011251275345968337,5.932058639226538,0.014047961829352196,5.0,0.13569553105560028
39.460786670582216,-0.3320633451356737,878,39.4608,-0.332095,0.0030954554519689683,5.616496122088489,0.08902347462390403,30.0,0.13828809328497407
39.46139333724322,-0.3313866784755125,909,39.461415,-0.331399,0.002630811100444427,5.803712659501316,0.08902347462375254,31.0,0.14098582797519638
39.462,-0.33071,939,39.461983,-0.330695,0.002287246152315887,5.616495963423581,0.0890234771387997,30.0,0.14381667154879307
39.46225,-0.33038,953,39.462268,-0.330391,0.0022130924120534238,5.878813789099735,0.039690546716409154,14.0,0.14654294227697248
