Timestamp,Latitude,Longitude,Elevation,HR,TP,Minutes,Seconds,Distance,Time_Dif,TimeDif,cumDistance
16:04:49,39.459868,-0.35381,14.5,,,1.6166666666666742,97,0.002936597423251371,0,1.0,0.27454433991692495
16:04:50,39.459894,-0.353816,14.4,,,1.6333333333333258,98,0.0029365973895018973,0,1.0,0.27748093730642687
16:04:51,39.459918,-0.353824,14.3,,,1.6499999999999773,99,0.0027556378778880526,0,1.0,0.28023657518431494
16:04:52,39.459943,-0.353833,14.2,,,1.6666666666666288,100,0.002885253086141152,0,1.0,0.28312182827045607
16:04:53,39.459967,-0.353843,14.1,,,1.6833333333332803,101,0.002803367330975787,0,1.0,0.28592519560143187
16:04:54,39.459993,-0.353854,14.0,,,1.6999999999999318,102,0.0030413934546978435,0,1.0,0.2889665890561297
16:04:55,39.460017,-0.353864,13.9,,,1.7166666666665833,103,0.0028033671427910613,0,1.0,0.29176995619892077
16:04:56,39.460042,-0.353875,13.9,,,1.7333333333332348,104,0.0029358973044074092,0,1.0,0.2947058535033282
16:04:57,39.460067,-0.353885,13.8,,,1.75,105,0.002909418767604006,0,1.0,0.2976152722709322
16:04:58,39.46009,-0.353892,13.7,,,1.7666666666666515,106,0.0026271394687166624,0,1.0,0.3002424117396489
16:04:59,39.460113,-0.353897,13.6,,,1.783333333333303,107,0.00259325593289272,0,1.0,0.3028356676725416
16:05:00,39.460137,-0.353903,13.6,,,1.7999999999999545,108,0.0027179350977674602,0,1.0,0.3055536027703091
16:05:01,39.460162,-0.353906,13.6,,,1.816666666666606,109,0.0027917784087772525,0,1.0,0.30834538117908633
16:05:02,39.460187,-0.353909,13.6,,,1.8333333333332575,110,0.0027917784002433506,0,1.0,0.3111371595793297
16:05:03,39.460212,-0.353909,13.6,,,1.849999999999909,111,0.0027798731664957503,0,1.0,0.31391703274582544
16:05:04,39.460238,-0.353907,13.5,,,1.8666666666666742,112,0.0028961621990028783,0,1.0,0.31681319494482835
16:05:05,39.460262,-0.353904,13.5,,,1.8833333333333258,113,0.0026810772498762387,0,1.0,0.3194942721947046
16:05:06,39.460285,-0.353898,13.5,,,1.8999999999999773,114,0.0026088402431856885,0,1.0,0.3221031124378903
16:05:07,39.460309,-0.35389,13.4,,,1.9166666666666288,115,0.002755636916317783,0,1.0,0.3248587493542081
16:05:08,39.460331,-0.353879,13.4,,,1.9333333333332803,116,0.002622235226566487,0,1.0,0.32748098458077457
16:05:09,39.460355,-0.353867,13.4,,,1.9499999999999318,117,0.0028606201247465914,0,1.0,0.33034160470552115
16:05:10,39.460377,-0.353851,13.3,,,1.9666666666665833,118,0.0028055459729161157,0,1.0,0.33314715067843725
16:05:11,39.460399,-0.353834,13.3,,,1.9833333333332348,119,0.0028485614237091644,0,1.0,0.3359957121021464
16:05:12,39.460419,-0.353815,13.3,,,2.0,120,0.002757961146936212,0,1.0,0.3387536732490826
16:05:13,39.460438,-0.353794,13.3,,,2.0166666666666515,121,0.0027773641995589176,0,1.0,0.34153103744864155
16:05:14,39.460457,-0.353771,13.3,,,2.033333333333303,122,0.002891768111852821,0,1.0,0.34442280556049437
16:05:15,39.460476,-0.353746,13.3,,,2.0499999999999545,123,0.003011619853459631,0,1.0,0.34743442541395403
16:05:16,39.460494,-0.353721,13.3,,,2.066666666666606,124,0.0029346843370344944,0,1.0,0.3503691097509885
16:05:17,39.460512,-0.353695,13.3,,,2.0833333333332575,125,0.0029980404494149215,0,1.0,0.35336715020040343
