Latitude,Longitude,Elevation,HR,TP,Distance,cumDistance
39.46737,-0.32539,7.08,,,0.011587578825147587,3.7478169734882276
39.46743,-0.32544,7.08,,,0.00793304491736641,3.755750018405594
39.46751,-0.32543,6.98,,,0.00893691561081771,3.7646869340164115
39.4676,-0.32537,6.69,,,0.011255133280461063,3.7759420672968727
39.467940000000006,-0.32549,6.800000000000001,,,0.03918446349540237,3.815126530792275
39.46839000000001,-0.32552,6.800000000000001,,,0.050103939769550264,3.865230470561825
39.46921571428313,-0.3255171430605905,6.85,,,0.09181556665401834,3.9570460372158434
39.47004142856621,-0.3255142860533743,6.9,,,0.09181556665684029,4.048861603872684
39.4708671428492,-0.3255114289783479,6.78,,,0.09181556665471137,4.140677170527395
39.47169285713212,-0.3255085718355076,6.55,,,0.09181556665470487,4.2324927371821
39.47251857141497,-0.3255057146248499,6.44,,,0.09181556665540606,4.324308303837506
39.47334428569776,-0.3255028573463711,5.790000000000001,,,0.09181556665540039,4.416123870492906
39.47417,-0.3255,6.0,,,0.09181556882617743,4.507939439319084
39.47436,-0.32552,6.0,,,0.02119666341429757,4.529136102733381
39.4746,-0.32567,5.620000000000001,,,0.029630149033544988,4.558766251766926
39.47462,-0.32587,6.7,,,0.017309867590755916,4.5760761193576815
39.474630000000005,-0.32627,6.930000000000001,,,0.034350823689591116,4.610426943047273
39.47467,-0.32639,7.0,,,0.011219164925221006,4.621646107972493
39.47473,-0.32644,7.0,,,0.007932801299554437,4.629578909272047
39.47476,-0.32654,7.0,,,0.009208639554723643,4.638787548826771
39.474810000000005,-0.32738,6.94,,,0.07231280651129231,4.711100355338064
39.47491,-0.3278,6.59,,,0.037725298098230796,4.7488256534362945
39.47520001740652,-0.328807983197503,6.8100000000000005,,,0.09233151536273575,4.84115716879903
39.47549002611076,-0.3298159747993043,7.03,,,0.09233151536092472,4.933488684159954
39.475780026112616,-0.3308239748053084,7.21,,,0.09233151536170095,5.025820199521655
39.47607001741192,-0.3318319832154197,7.53,,,0.0923315153618501,5.1181517148835045
39.47636000000001,-0.33284,7.9,,,0.09233151265612374,5.210483227539628
39.47643,-0.33296,8.58,,,0.012909940673550956,5.223393168213179
39.47655,-0.33301,8.58,,,0.014016524361056463,5.237409692574236
39.47665000000001,-0.33311,8.75,,,0.014046720264320288,5.251456412838556
39.47668,-0.33318,8.75,,,0.0068720271587603245,5.2583284399973165
39.47671,-0.3333,8.83,,,0.01082628312904396,5.26915472312636
39.47671,-0.33342,8.76,,,0.010299537858706626,5.279454260985067
39.476690000000005,-0.33354,8.74,,,0.010536898750808392,5.289991159735875
39.47664,-0.33364,8.74,,,0.01022633241492785,5.300217492150803
39.47666,-0.33382,8.55,,,0.015608562286634414,5.315826054437437
39.47671,-0.33398,8.55,,,0.014815479573943675,5.330641534011381
39.47692,-0.33474,8.860000000000001,,,0.06928390307536009,5.399925437086741
39.47722073167868,-0.3357812703148883,9.12,,,0.09542242532433359,5.495347862411074
39.47752145407076,-0.3368225496329963,9.38,,,0.09542242532527755,5.590770287736351
39.47782216717604,-0.3378638379542203,9.77,,,0.09542242532481539,5.686192713061167
39.47812287099434,-0.3389051352784562,9.74,,,0.09542242532463563,5.781615138385803
39.478423565525496,-0.3399464416056003,9.93,,,0.09542242532477556,5.877037563710578
39.47872425076931,-0.3409877569355484,10.11,,,0.09542242532472481,5.972459989035303
39.47902492672563,-0.3420290812681967,10.28,,,0.09542242532522428,6.067882414360527
39.47932559339424,-0.343070414603441,10.41,,,0.09542242532478436,6.163304839685312
39.47962625077498,-0.3441117569411777,10.64,,,0.09542242532442567,6.258727265009737
39.47992689886767,-0.3451531082813024,10.76,,,0.09542242532484906,6.354149690334586
39.480227537672135,-0.3461944686237114,10.98,,,0.09542242532485272,6.449572115659439
39.48052816718819,-0.3472358379683002,11.18,,,0.09542242532512953,6.544994540984569
39.48082878741564,-0.3482772163149653,11.32,,,0.09542242532426602,6.640416966308835
39.48112939835434,-0.349318603663602,11.080000000000002,,,0.09542242532516103,6.735839391633996
39.48143,-0.35036,10.86,,,0.09542242403209779,6.831261815666093
39.481480000000005,-0.35046,10.8,,,0.010225836361781185,6.841487652027874
39.48143,-0.35036,10.8,,,0.010225836361781185,6.851713488389655
39.48118,-0.35046,11.05,,,0.029093414198258175,6.8808069025879135
39.48087,-0.34937,5.090000000000001,,,0.09969704506725172,6.980503947655166
39.48058751105208,-0.3484424886974792,5.090000000000001,,,0.08557653923603824,7.066080486891204
39.48030501473577,-0.3475149849291487,5.090000000000001,,,0.08557653923656112,7.151657026127765
39.48002251105122,-0.3465874886950681,9.73,,,0.08557653923658343,7.237233565364348
39.47974000000001,-0.34566,9.73,,,0.08557653880222034,7.322810104166568
39.479690000000005,-0.34568,9.36,,,0.005818694415114398,7.328628798581683
39.479670000000006,-0.34565,9.41,,,0.0034022328765582937,7.332031031458241
39.47963,-0.34564,9.41,,,0.004529846186663799,7.336560877644905
39.47959,-0.34552,9.29,,,0.011218490718549726,7.3477793683634545
39.4788900004954,-0.3458600034214644,8.73,,,0.08312670976967283,7.430906078133127
39.478190000000005,-0.3462,9.74,,,0.08312670984861172,7.514032787981739
39.47739500053414,-0.3465400038690742,10.02,,,0.09309203514024719,7.607124823121986
39.476600000000005,-0.34688,10.09,,,0.09309204429222245,7.700216867414209
39.47614999999934,-0.3470600012201563,10.41,,,0.052368499538625865,7.752585366952835
39.4757,-0.34724,10.41,,,0.0523684670902957,7.804953834043131
39.47501500032585,-0.3475350029249189,10.83,,,0.0802668259849345,7.885220660028065
39.47433,-0.34783,11.43,,,0.0802668150091219,7.965487475037187
39.474320000000006,-0.34784,11.43,,,0.0014046891771557375,7.966892164214342
39.474230000000006,-0.34794,11.49,,,0.0131841982012908,7.980076362415633
39.4742,-0.34806,11.48,,,0.01082663244582703,7.99090299486146
39.4742,-0.34835,11.48,,,0.024891447912984813,8.015794442774444
39.47444750900357,-0.3491874910358292,11.7,,,0.07697233123626218,8.092766774010707
39.474695011999806,-0.3500249880308125,12.090000000000002,,,0.07697233123673454,8.169739105247443
39.4749425089886,-0.3508624909849004,12.3,,,0.07697233123597749,8.24671143648342
39.475190000000005,-0.3517,12.650000000000002,,,0.07697234060708734,8.323683777090507
39.475350000000006,-0.35203,12.8,,,0.033448366536756285,8.357132143627263
39.47551,-0.35221,12.97,,,0.023563027049714757,8.380695170676978
39.47558,-0.35234,12.97,,,0.01360465095150079,8.39429982162848
39.47559,-0.35242,12.990000000000002,,,0.006955920943116834,8.401255742571596
39.47558,-0.35255,12.95,,,0.011213281772737347,8.412469024344334
39.47554,-0.35264,12.95,,,0.008913761366609757,8.421382785710945
39.47559,-0.35314,12.98,,,0.04327408472109022,8.464656870432036
39.47587000370847,-0.3540649964232139,13.4,,,0.08527982913886031,8.549936699570896
39.47615,-0.35499,13.750000000000002,,,0.08527980215349391,8.63521650172439
39.47627000000001,-0.35522,13.9,,,0.023827507656952445,8.659044009381342
39.47639,-0.35526,13.96,,,0.013777987422125791,8.672821996803467
39.47652,-0.35536,14.07,,,0.01681143682378348,8.68963343362725
39.47662,-0.35537,14.03,,,0.011152568766131573,8.700786002393382
39.47681,-0.35532,14.260000000000002,,,0.021558487891271152,8.722344490284653
39.47738666739156,-0.3550400046165216,14.35,,,0.06847785988205153,8.790822350166705
39.47796333411164,-0.3547600045906472,14.23,,,0.06847785988200573,8.85930021004871
39.47854,-0.35448,14.05,,,0.06847784085726705,8.927778050905978
39.47909000000001,-0.35414,13.86,,,0.0677624031034069,8.995540454009385
39.47937,-0.35391,13.91,,,0.03686505436985247,9.032405508379238
39.47952,-0.35375,13.88,,,0.021604853718518377,9.054010362097756
39.47986500074269,-0.3533500019174045,13.62,,,0.05148036682060171,9.105490728918358
39.48021000000001,-0.35295,13.13,,,0.051480349668661864,9.15697107858702
39.48044,-0.35263,12.93,,,0.03752790649820831,9.194498985085229
39.48095,-0.35181,12.12,,,0.09038118738523805,9.284880172470467
39.48095,-0.3518,6.15,,,0.0008582425044179411,9.285738414974885
39.481300000000005,-0.35189,5.78,,,0.03967733459244005,9.325415749567325
39.481660000000005,-0.35196,5.3500000000000005,,,0.040478471776470716,9.365894221343796
39.48248,-0.35152,8.32,,,0.09869010349815102,9.464584324841947
39.48331000089593,-0.3517249877659293,11.82,,,0.09395363908878344,9.55853796393073
39.484140001431925,-0.3519299804247509,11.840000000000002,,,0.09395363908737331,9.652491603018104
39.484970001607984,-0.3521349779767239,11.73,,,0.09395363908806309,9.746445242106168
39.48580000142408,-0.3523399804221075,11.61,,,0.0939536390887682,9.840398881194936
39.48663000088018,-0.3525449877611608,11.670000000000002,,,0.09395363908670773,9.934352520281644
39.487460000000006,-0.35275,11.9,,,0.09395364177251506,10.02830616205416
39.4876,-0.35282,11.91,,,0.016686105296153393,10.044992267350313
39.487770000000005,-0.35299,12.29,,,0.023878003645861286,10.068870270996175
39.48781,-0.35319,12.43,,,0.017730116353377793,10.086600387349552
39.48785,-0.35326,12.43,,,0.007474502511845821,10.094074889861398
39.48796,-0.35337,12.43,,,0.01545045469960822,10.109525344561007
39.48803,-0.3534,12.43,,,0.0081983538697216,10.117723698430728
39.48814,-0.35341,12.52,,,0.012261508911421054,10.129985207342148
39.488240000000005,-0.35338,12.52,,,0.011413630391988902,10.141398837734137
39.488310000000006,-0.35332,12.49,,,0.009332546758862258,10.150731384493
39.48836,-0.35325,12.49,,,0.00818508058573285,10.158916465078732
39.48854,-0.35325,12.1,,,0.020015086795940107,10.178931551874673
39.488580000000006,-0.35326,12.1,,,0.004529825355561684,10.183461377230234
39.489303335812366,-0.3537966555097353,12.13,,,0.09268250487426666,10.2761438821045
39.490026669157785,-0.354333322185171,12.29,,,0.09268250487586249,10.368826386980363
39.490750000000006,-0.35487,12.35,,,0.09268250024872138,10.461508887229083
39.490750000000006,-0.35488,12.35,,,0.0008581215647429659,10.462367008793827
39.49147000362423,-0.3554124834423552,12.62,,,0.09218244320724749,10.554549452001075
39.492190004819655,-0.3559449779134187,12.98,,,0.0921824432058031,10.646731895206878
39.49291000358619,-0.3564774834136642,13.43,,,0.0921824432072383,10.738914338414117
39.49363,-0.35701,13.72,,,0.09218245297570662,10.831096791389824
39.49376,-0.35723,14.02,,,0.02377669075512188,10.854873482144946
39.49376,-0.35722,14.02,,,0.0008580844139502323,10.855731566558896
39.4938,-0.35744,14.300000000000002,,,0.019394746263820446,10.875126312822717
39.49378,-0.35769,14.300000000000002,,,0.021567066697272763,10.89669337951999
39.493840000000006,-0.35796,14.55,,,0.02410974720042362,10.920803126720413
39.49372,-0.35824,13.44,,,0.027482938414582245,10.948286065134996
39.4933750015196,-0.3588450030866175,13.49,,,0.06455050521060529,11.0128365703456
39.493030000000005,-0.35945,13.3,,,0.06455048721920235,11.077387057564803
39.493030000000005,-0.35946,13.3,,,0.0008580934241574547,11.07824515098896
39.492560000000005,-0.36028,13.04,,,0.08764904270132894,11.16589419369029
39.49237,-0.36057,13.0,,,0.032643689663775274,11.198537883354065
39.491890000000005,-0.3612,13.22,,,0.07596896950462084,11.274506852858686
39.491890000000005,-0.36122,13.22,,,0.0017162149892401269,11.276223067847926
39.491600000000005,-0.36163,13.46,,,0.04772468501637113,11.323947752864298
39.49118,-0.36237,13.72,,,0.07882491241337106,11.402772665277668
39.490680000000005,-0.36324,14.25,,,0.09308412017524245,11.495856785452911
39.490680000000005,-0.36323,14.24,,,0.0008581224286910753,11.496714907881602
39.490390000000005,-0.36374,14.67,,,0.05436134329158643,11.551076251173189
39.49029,-0.36373,14.300000000000002,,,0.011152555690853855,11.562228806864043
39.49009,-0.36359,14.470000000000002,,,0.02527654697271771,11.587505353836761
39.490010000000005,-0.36357,14.470000000000002,,,0.009059643742390029,11.59656499757915
39.48993,-0.36362,14.76,,,0.009876301104524579,11.606441298683675
39.48991,-0.36349,14.92,,,0.011375221696034391,11.61781652037971
39.48960500427648,-0.3624899955925918,14.57,,,0.092272201575324,11.710088721955035
39.4893,-0.36149,14.83,,,0.09227219772203045,11.802360919677065
39.48873000064343,-0.3617700046044051,15.02,,,0.06778288678061398,11.87014380645768
39.48816000061531,-0.362050004618162,15.12,,,0.06778288677957903,11.937926693237259
39.48759,-0.36233,15.27,,,0.06778287674997109,12.00570956998723
39.48688500064562,-0.3627050037788325,15.14,,,0.08474084179143818,12.090450411778669
39.48618,-0.36308,15.27,,,0.08474085221521581,12.175191263993884
39.485645000431184,-0.363350002017156,15.18,,,0.06384252325014537,12.23903378724403
39.485110000000006,-0.36362,15.27,,,0.06384255164458039,12.302876338888609
39.48453000000001,-0.36389,15.62,,,0.06852927598406269,12.371405614872671
39.48443,-0.36391,15.510000000000002,,,0.011251183885694465,12.382656798758365
39.48413,-0.36406,15.54,,,0.035756156512148876,12.418412955270513
39.48340000279448,-0.3644216856508193,15.91,,,0.08690444047252921,12.505317395743042
39.482670004468496,-0.3647833637088079,16.03,,,0.08690444047248723,12.59222183621553
39.48194000502208,-0.3651450341743109,16.39,,,0.08690444047461163,12.679126276690141
39.481210004455335,-0.365506697047673,16.64,,,0.08690444047162618,12.766030717161767
39.48048000276828,-0.3658683523292391,16.71,,,0.08690444047146216,12.85293515763323
39.47975,-0.36623,16.240000000000002,,,0.0869044358243351,12.939839593457565
39.47913333400603,-0.3665033381653346,16.080000000000002,,,0.07247215532891711,13.012311748786482
39.478516667372126,-0.36677667148408,15.71,,,0.07247215533046279,13.084783904116945
39.477900000000005,-0.36705,15.52,,,0.07247216688578244,13.157256071002728
39.477520000000005,-0.36714,15.66,,,0.04295433814606119,13.200210409148788
39.47736,-0.36713,15.71,,,0.017811879024685208,13.218022288173474
39.477,-0.36703,15.3,,,0.04093996583369081,13.258962254007164
39.4769,-0.36701,15.3,,,0.011251212235654522,13.270213466242819
39.47664,-0.36701,15.070000000000002,,,0.02891068092731186,13.299124147170131
39.47659,-0.36704,15.070000000000002,,,0.006127056992931728,13.305251204163064
39.47646,-0.36698,14.95,,,0.015345264057823322,13.320596468220886
39.47570223510917,-0.3663666132194844,14.4,,,0.09935493983681382,13.4199514080577
39.47494446699592,-0.3657532398018974,14.0,,,0.09935493983635599,13.519306347894057
39.47418669566041,-0.3651398797466444,13.62,,,0.09935493983691968,13.618661287730976
39.47342892110279,-0.364526533053131,13.13,,,0.09935493983789416,13.71801622756887
39.47267114332323,-0.3639131997207629,12.94,,,0.09935493983687814,13.81737116740575
39.47191336232189,-0.3632998797489459,12.72,,,0.09935493983626696,13.916726107242017
39.47115557809892,-0.3626865731370854,12.77,,,0.09935493983667446,14.016081047078691
39.47039779065447,-0.3620732798845874,13.04,,,0.09935493983748539,14.115435986916177
39.469640000000005,-0.36146,13.22,,,0.09935493835511197,14.21479092527129
39.4696,-0.36135,13.250000000000002,,,0.010437343458272966,14.225228268729563
39.46951000000001,-0.36131,13.250000000000002,,,0.0105801734145548,14.235808442144117
39.46931,-0.36113,13.47,,,0.027079579803307597,14.262888021947425
39.469240000000006,-0.36106,13.52,,,0.009833090734710687,14.272721112682136
39.469240000000006,-0.36103,7.73,,,0.0025751609461889175,14.275296273628324
39.469060000000006,-0.36043,9.39,,,0.055255697632989396,14.330551971261313
39.468790000000006,-0.36011,10.4,,,0.04069247157950489,14.371244442840817
39.46876,-0.35994,11.05,,,0.014969104169426846,14.386213547010245
39.46898,-0.3596,14.08,,,0.0380816905787097,14.424295237588954
39.469295000978455,-0.3591650017370883,14.16,,,0.051196802691193706,14.475492040280148
39.46961,-0.35873,14.36,,,0.05119674803522587,14.526688788315374
39.469910000000006,-0.3585,14.37,,,0.038762924963993556,14.565451713279367
39.47064000044927,-0.358140003829194,14.46,,,0.0868552270167037,14.652306940296072
39.47137,-0.35778,14.51,,,0.08685525217378277,14.739162192469854
39.4720050004955,-0.3574550029441423,14.57,,,0.07591978212057865,14.815081974590433
39.472640000000006,-0.35713,14.67,,,0.07591977179693457,14.891001746387367
39.47334000100819,-0.3567900068331477,14.48,,,0.08312747775322073,14.974129224140588
39.4740400010263,-0.3564500068244542,14.42,,,0.08312747775233816,15.057256701892927
39.47474,-0.35611,14.18,,,0.08312747130317841,15.140384173196106
39.475315000334334,-0.3558500021287509,14.12,,,0.06771971772217314,15.208103890918279
39.47589,-0.35559,13.71,,,0.06771970716008405,15.275823598078363
39.47592,-0.35543,13.72,,,0.014132224364199983,15.289955822442563
39.476020000000005,-0.3553,13.7,,,0.015752555221204997,15.305708377663768
39.47599,-0.35509,13.48,,,0.01833046469125913,15.324038842355026
39.47587,-0.35467,13.37,,,0.03843905711336924,15.362477899468395
39.47561000324706,-0.3537999967673856,13.14,,,0.08007408300089273,15.442551982469288
39.475350000000006,-0.35293,12.910000000000002,,,0.08007408649669961,15.522626068965987
39.47523,-0.35272,12.93,,,0.02242611919619565,15.545052188162183
39.475150000000006,-0.35263,13.080000000000002,,,0.011781530998598506,15.556833719160782
39.47511,-0.35249,13.080000000000002,,,0.012813148631703542,15.569646867792486
39.47513,-0.35234,13.0,,,0.013065376073148097,15.582712243865634
39.47503,-0.3517,12.910000000000002,,,0.056046274156402925,15.638758518022037
39.47470667652339,-0.3506266566551205,12.19,,,0.09889345177599827,15.737651969798035
39.4743833431796,-0.3495533232872806,11.89,,,0.09889345177651931,15.836545421574554
39.47406,-0.34848,11.46,,,0.09889344224744426,15.935438863821998
39.47404,-0.34842,11.46,,,0.00560962323923223,15.94104848706123
39.47392000000001,-0.34821,11.46,,,0.0224263919947661,15.963474879055997
39.47381,-0.34815,11.37,,,0.013271415183451133,15.97674629423945
39.47374000000001,-0.34805,11.37,,,0.01158699027823917,15.988333284517688
39.4737,-0.34797,11.340000000000002,,,0.00818130990399542,15.996514594421685
39.47366,-0.34767,11.38,,,0.026131277361260048,16.022645871782945
39.47352,-0.34739,11.48,,,0.028634622355239777,16.051280494138187
39.4732250043522,-0.3463799956616903,11.510000000000002,,,0.09269050004894405,16.143970994187132
39.472930000000005,-0.34537,11.46,,,0.09269048983189132,16.236661484019024
39.47264502777063,-0.3444074724009562,11.15,,,0.08848623338217629,16.3251477174012
39.47236004760645,-0.3434449526870513,10.26,,,0.08848623338230657,16.413633950783506
39.47207505950762,-0.3424824408583599,10.13,,,0.08848623338243672,16.502120184165943
39.47179006347428,-0.3415199369149573,10.0,,,0.08848623338200727,16.59060641754795
39.471505059506576,-0.3405574408569184,9.66,,,0.08848623338230377,16.679092650930254
39.47122004760465,-0.3395949526843184,9.590000000000002,,,0.08848623338230793,16.767578884312563
39.47093502776866,-0.338632472397232,9.340000000000002,,,0.08848623338228402,16.856065117694847
39.470650000000006,-0.33767,9.32,,,0.08848623298994374,16.94455135068479
39.470650000000006,-0.33765,12.34,,,0.0017167391748481111,16.94626808985964
39.47115,-0.33746,11.62,,,0.057940143425847565,17.00420823328549
39.471443037316426,-0.3384439627019976,9.500000000000002,,,0.09052709549595635,17.094735328781447
39.47173606634065,-0.3394279336923441,8.96,,,0.09052709549643471,17.18526242427788
39.47202908707249,-0.3404119129709609,6.57,,,0.09052709549627601,17.275789519774158
39.47232209951181,-0.3413959005377699,6.61,,,0.09052709549603037,17.366316615270186
39.47261510365845,-0.3423798963926927,8.43,,,0.0905270954961722,17.456843710766357
39.472908099512246,-0.3433639005356508,10.58,,,0.09052709549620537,17.547370806262563
39.47320108707306,-0.3443479129665657,10.55,,,0.09052709549662417,17.63789790175919
39.47349406634071,-0.3453319336853593,11.44,,,0.09052709549645528,17.728424997255644
39.47378703731505,-0.3463159626919529,8.860000000000001,,,0.09052709549589473,17.818952092751537
39.47408,-0.3473,9.07,,,0.09052709675883222,17.90947918951037
39.474320000000006,-0.34755,16.19,,,0.03424377798734708,17.943722967497717
39.475084288710896,-0.3472085939348734,13.02,,,0.089895233308461,18.033618200806178
39.475848576423466,-0.3468671803680384,9.170000000000002,,,0.08989523330920632,18.123513434115385
39.47661286313766,-0.346525759299136,8.610000000000001,,,0.08989523330976217,18.213408667425146
39.47737714885342,-0.3461843307278073,8.88,,,0.08989523330811805,18.303303900733265
39.47814143357072,-0.3458428946536932,8.74,,,0.08989523330963015,18.393199134042895
39.47890571728949,-0.3455014510764347,8.219999999999999,,,0.08989523330894875,18.483094367351843
39.479670000000006,-0.34516,8.16,,,0.08989523216926876,18.57298959952111
39.4794075105375,-0.3442549898052648,5.630000000000001,,,0.08297630170030745,18.655965901221418
39.47914501405985,-0.3433499864411996,7.8900000000000015,,,0.08297630169998914,18.738942202921407
39.47888251056717,-0.3424449899078715,7.56,,,0.08297630170057395,18.82191850462198
39.47862000000001,-0.34154,6.390000000000001,,,0.08297632052819175,18.904894825150173
39.47833751222547,-0.3405649881629111,9.74,,,0.08938370683966598,18.99427853198984
39.47805501630866,-0.3395899842452045,9.330000000000002,,,0.08938370683940308,19.08366223882924
39.47777251224972,-0.3386149882469644,9.09,,,0.08938370683872131,19.173045945667962
39.47749,-0.33764,8.94,,,0.08938372226722628,19.262429667935187
39.477232510341686,-0.3367424900084916,8.620000000000001,,,0.08218095400039967,19.344610621935587
39.47697501378413,-0.3358449866615013,8.25,,,0.08218095399989421,19.426791575935482
39.47671751032743,-0.3349474899590972,7.790000000000001,,,0.08218095399962208,19.508972529935104
39.47646,-0.33405,7.27,,,0.08218094496711288,19.591153474902217
39.476400000000005,-0.33387,7.27,,,0.016828384468812085,19.60798185937103
39.47632,-0.33377,7.25,,,0.012361202867509068,19.62034306223854
